날짜,위치,업종,매출
201905,인천,금융/보험,601
201906,인천,금융/보험,487
201907,인천,금융/보험,582
201908,인천,금융/보험,487
201909,인천,금융/보험,434
201910,인천,금융/보험,692
201911,인천,금융/보험,575
201912,인천,금융/보험,727
202001,인천,금융/보험,560
202002,인천,금융/보험,713
202003,인천,금융/보험,513
202004,인천,금융/보험,641
201901,인천,기타,62428
201902,인천,기타,54483
201903,인천,기타,68124
201904,인천,기타,63551
201905,인천,기타,70563
201906,인천,기타,64831
201907,인천,기타,63892
201908,인천,기타,69526
201909,인천,기타,62457
201910,인천,기타,67846
201911,인천,기타,68389
201912,인천,기타,67136
202001,인천,기타,62689
202002,인천,기타,59250
202003,인천,기타,58040
202004,인천,기타,57879
201901,광주,합계,821260
201902,광주,합계,737536
201903,광주,합계,856880
201904,광주,합계,810583
201905,광주,합계,856036
201906,광주,합계,803500
201907,광주,합계,855963
201908,광주,합계,900823
201909,광주,합계,870750
201910,광주,합계,894657
201911,광주,합계,901861
201912,광주,합계,914249
202001,광주,합계,859259
202002,광주,합계,726446
202003,광주,합계,795898
202004,광주,합계,793386
201901,광주,종합소매,170204
201902,광주,종합소매,153083
201903,광주,종합소매,171797
201904,광주,종합소매,166655
201905,광주,종합소매,180317
201906,광주,종합소매,163970
201907,광주,종합소매,169916
201908,광주,종합소매,165857
201909,광주,종합소매,187213
201910,광주,종합소매,175788
201911,광주,종합소매,177914
201912,광주,종합소매,187250
202001,광주,종합소매,178745
202002,광주,종합소매,136041
202003,광주,종합소매,157120
202004,광주,종합소매,155583
201901,광주,백화점,44846
201902,광주,백화점,40735
201903,광주,백화점,50479
201904,광주,백화점,46728
201905,광주,백화점,51300
201906,광주,백화점,42597
201907,광주,백화점,42561
201908,광주,백화점,39611
201909,광주,백화점,52176
201910,광주,백화점,51549
201911,광주,백화점,55063
201912,광주,백화점,58192
202001,광주,백화점,44770
202002,광주,백화점,29414
202003,광주,백화점,33527
202004,광주,백화점,39455
201901,광주,대형마트/유통전문점,61436
201902,광주,대형마트/유통전문점,55142
201903,광주,대형마트/유통전문점,59689
201904,광주,대형마트/유통전문점,58406
201905,광주,대형마트/유통전문점,63141
201906,광주,대형마트/유통전문점,56231
201907,광주,대형마트/유통전문점,60695
201908,광주,대형마트/유통전문점,58631
201909,광주,대형마트/유통전문점,66746
201910,광주,대형마트/유통전문점,59973
201911,광주,대형마트/유통전문점,61436
201912,광주,대형마트/유통전문점,64641
202001,광주,대형마트/유통전문점,65298
202002,광주,대형마트/유통전문점,44058
202003,광주,대형마트/유통전문점,53095
202004,광주,대형마트/유통전문점,52097
201901,광주,슈퍼마켓,50645
201902,광주,슈퍼마켓,45401
201903,광주,슈퍼마켓,47761
201904,광주,슈퍼마켓,47526
201905,광주,슈퍼마켓,50682
201906,광주,슈퍼마켓,50029
201907,광주,슈퍼마켓,50789
201908,광주,슈퍼마켓,52058
201909,광주,슈퍼마켓,52861
201910,광주,슈퍼마켓,48480
201911,광주,슈퍼마켓,46586
201912,광주,슈퍼마켓,49254
202001,광주,슈퍼마켓,54234
202002,광주,슈퍼마켓,49107
202003,광주,슈퍼마켓,55976
202004,광주,슈퍼마켓,50016
201901,광주,편의점,13266
201902,광주,편의점,11804
201903,광주,편의점,13868
201904,광주,편의점,13995
201905,광주,편의점,15195
201906,광주,편의점,15112
201907,광주,편의점,15872
201908,광주,편의점,15558
201909,광주,편의점,15430
201910,광주,편의점,15785
201911,광주,편의점,14828
201912,광주,편의점,15162
202001,광주,편의점,14443
202002,광주,편의점,13455
202003,광주,편의점,14522
202004,광주,편의점,14015
201901,광주,면세점,10
201902,광주,면세점,0
201903,광주,면세점,0
201904,광주,면세점,0
201905,광주,면세점,0
201906,광주,면세점,0
201907,광주,면세점,0
201908,광주,면세점,0
201909,광주,면세점,0
201910,광주,면세점,0
201911,광주,면세점,0
201912,광주,면세점,0
202001,광주,면세점,0
202002,광주,면세점,7
202003,광주,면세점,0
202004,광주,면세점,0
201901,광주,전자상거래/통신판매,1783
201902,광주,전자상거래/통신판매,1220
201903,광주,전자상거래/통신판매,1556
201904,광주,전자상거래/통신판매,1311
201905,광주,전자상거래/통신판매,1325
201906,광주,전자상거래/통신판매,988
201907,광주,전자상거래/통신판매,1030
201908,광주,전자상거래/통신판매,961
201909,광주,전자상거래/통신판매,943
201910,광주,전자상거래/통신판매,955
201911,광주,전자상거래/통신판매,1002
201912,광주,전자상거래/통신판매,1298
202001,광주,전자상거래/통신판매,1599
202002,광주,전자상거래/통신판매,2780
202003,광주,전자상거래/통신판매,2629
202004,광주,전자상거래/통신판매,1539
201901,광주,식료품,30822
201902,광주,식료품,28363
201903,광주,식료품,25047
201904,광주,식료품,25154
201905,광주,식료품,27085
201906,광주,식료품,25641
201907,광주,식료품,24428
201908,광주,식료품,26604
201909,광주,식료품,35559
201910,광주,식료품,25897
201911,광주,식료품,26330
201912,광주,식료품,29153
202001,광주,식료품,39231
202002,광주,식료품,23775
202003,광주,식료품,28035
202004,광주,식료품,28073
201901,광주,일반식료품,27927
201902,광주,일반식료품,25866
201903,광주,일반식료품,22700
201904,광주,일반식료품,22652
201905,광주,일반식료품,24471
201906,광주,일반식료품,23291
201907,광주,일반식료품,22129
201908,광주,일반식료품,24097
201909,광주,일반식료품,31956
201910,광주,일반식료품,23556
201911,광주,일반식료품,24051
201912,광주,일반식료품,26958
202001,광주,일반식료품,35238
202002,광주,일반식료품,21339
202003,광주,일반식료품,25540
202004,광주,일반식료품,25390
201901,광주,건강보조식품,2894
201902,광주,건강보조식품,2497
201903,광주,건강보조식품,2346
201904,광주,건강보조식품,2502
201905,광주,건강보조식품,2614
201906,광주,건강보조식품,2349
201907,광주,건강보조식품,2300
201908,광주,건강보조식품,2507
201909,광주,건강보조식품,3603
201910,광주,건강보조식품,2341
201911,광주,건강보조식품,2279
201912,광주,건강보조식품,2195
202001,광주,건강보조식품,3993
202002,광주,건강보조식품,2437
202003,광주,건강보조식품,2496
202004,광주,건강보조식품,2683
201901,광주,의류/잡화,33739
201902,광주,의류/잡화,30802
201903,광주,의류/잡화,40882
201904,광주,의류/잡화,37775
201905,광주,의류/잡화,41808
201906,광주,의류/잡화,37353
201907,광주,의류/잡화,35350
201908,광주,의류/잡화,32090
201909,광주,의류/잡화,35732
201910,광주,의류/잡화,42422
201911,광주,의류/잡화,43164
201912,광주,의류/잡화,39625
202001,광주,의류/잡화,32036
202002,광주,의류/잡화,27310
202003,광주,의류/잡화,28068
202004,광주,의류/잡화,30172
201901,광주,의복/직물,18908
201902,광주,의복/직물,17289
201903,광주,의복/직물,24529
201904,광주,의복/직물,22281
201905,광주,의복/직물,25264
201906,광주,의복/직물,21994
201907,광주,의복/직물,20476
201908,광주,의복/직물,17356
201909,광주,의복/직물,22213
201910,광주,의복/직물,27735
201911,광주,의복/직물,28689
201912,광주,의복/직물,25092
202001,광주,의복/직물,17978
202002,광주,의복/직물,14836
202003,광주,의복/직물,16185
202004,광주,의복/직물,17755
201901,광주,복식잡화,2057
201902,광주,복식잡화,1797
201903,광주,복식잡화,2400
201904,광주,복식잡화,2342
201905,광주,복식잡화,2630
201906,광주,복식잡화,2408
201907,광주,복식잡화,2312
201908,광주,복식잡화,2034
201909,광주,복식잡화,2099
201910,광주,복식잡화,2487
201911,광주,복식잡화,2341
201912,광주,복식잡화,2393
202001,광주,복식잡화,1888
202002,광주,복식잡화,1672
202003,광주,복식잡화,1728
202004,광주,복식잡화,1790
201901,광주,시계/귀금속/안경,5953
201902,광주,시계/귀금속/안경,5524
201903,광주,시계/귀금속/안경,6495
201904,광주,시계/귀금속/안경,6112
201905,광주,시계/귀금속/안경,6777
201906,광주,시계/귀금속/안경,6120
201907,광주,시계/귀금속/안경,6178
201908,광주,시계/귀금속/안경,6376
201909,광주,시계/귀금속/안경,5534
201910,광주,시계/귀금속/안경,5734
201911,광주,시계/귀금속/안경,5557
201912,광주,시계/귀금속/안경,5839
202001,광주,시계/귀금속/안경,5639
202002,광주,시계/귀금속/안경,5060
202003,광주,시계/귀금속/안경,4941
202004,광주,시계/귀금속/안경,4934
201901,광주,화장품,6821
201902,광주,화장품,6192
201903,광주,화장품,7458
201904,광주,화장품,7039
201905,광주,화장품,7138
201906,광주,화장품,6830
201907,광주,화장품,6384
201908,광주,화장품,6325
201909,광주,화장품,5886
201910,광주,화장품,6466
201911,광주,화장품,6577
201912,광주,화장품,6301
202001,광주,화장품,6531
202002,광주,화장품,5742
202003,광주,화장품,5214
202004,광주,화장품,5693
201901,광주,연료,71976
201902,광주,연료,65555
201903,광주,연료,74185
201904,광주,연료,73089
201905,광주,연료,78663
201906,광주,연료,76983
201907,광주,연료,76649
201908,광주,연료,79775
201909,광주,연료,72805
201910,광주,연료,77126
201911,광주,연료,78029
201912,광주,연료,78738
202001,광주,연료,76251
202002,광주,연료,70004
202003,광주,연료,69544
202004,광주,연료,62193
201901,광주,가구/가전,24338
201902,광주,가구/가전,23797
201903,광주,가구/가전,29329
201904,광주,가구/가전,25141
201905,광주,가구/가전,30175
201906,광주,가구/가전,27922
201907,광주,가구/가전,29237
201908,광주,가구/가전,28777
201909,광주,가구/가전,25331
201910,광주,가구/가전,25271
201911,광주,가구/가전,27552
201912,광주,가구/가전,26069
202001,광주,가구/가전,25310
202002,광주,가구/가전,25150
202003,광주,가구/가전,28816
202004,광주,가구/가전,28393
201901,광주,가구,5682
201902,광주,가구,5862
201903,광주,가구,6780
201904,광주,가구,5782
201905,광주,가구,5961
201906,광주,가구,5891
201907,광주,가구,6172
201908,광주,가구,6189
201909,광주,가구,6191
201910,광주,가구,6479
201911,광주,가구,5867
201912,광주,가구,5626
202001,광주,가구,5500
202002,광주,가구,5844
202003,광주,가구,6582
202004,광주,가구,6316
201901,광주,가전제품/정보통신기기,18656
201902,광주,가전제품/정보통신기기,17935
201903,광주,가전제품/정보통신기기,22549
201904,광주,가전제품/정보통신기기,19359
201905,광주,가전제품/정보통신기기,24214
201906,광주,가전제품/정보통신기기,22032
201907,광주,가전제품/정보통신기기,23065
201908,광주,가전제품/정보통신기기,22588
201909,광주,가전제품/정보통신기기,19140
201910,광주,가전제품/정보통신기기,18792
201911,광주,가전제품/정보통신기기,21685
201912,광주,가전제품/정보통신기기,20443
202001,광주,가전제품/정보통신기기,19810
202002,광주,가전제품/정보통신기기,19306
202003,광주,가전제품/정보통신기기,22234
202004,광주,가전제품/정보통신기기,22077
201901,광주,의료/보건,128929
201902,광주,의료/보건,107381
201903,광주,의료/보건,121067
201904,광주,의료/보건,116175
201905,광주,의료/보건,119399
201906,광주,의료/보건,116576
201907,광주,의료/보건,121817
201908,광주,의료/보건,127603
201909,광주,의료/보건,109588
201910,광주,의료/보건,126121
201911,광주,의료/보건,124508
201912,광주,의료/보건,126992
202001,광주,의료/보건,129266
202002,광주,의료/보건,118599
202003,광주,의료/보건,113496
202004,광주,의료/보건,117390
201901,광주,종합병원,23988
201902,광주,종합병원,19239
201903,광주,종합병원,22335
201904,광주,종합병원,21633
201905,광주,종합병원,22327
201906,광주,종합병원,21283
201907,광주,종합병원,22854
201908,광주,종합병원,24247
201909,광주,종합병원,19887
201910,광주,종합병원,22315
